0,0
0,0
0,0
2280,2325
2281,2325
2280,2325
2281,2324
2282,2325
2281,2324
2281,2325
2280,2324
2280,2324
2280,2324
2281,2324
2281,2324
2281,2324
2280,2324
2281,2324
2280,2324
2283,2328
2274,2315
2290,2331
2278,2325
2278,2327
2283,2327
2279,2325
2279,2324
2282,2325
2279,2322
2282,2324
2280,2322
2285,2331
2271,2315
2285,2323
2282,2320
2278,2322
2282,2323
2281,2325
2280,2324
2281,2325
2280,2324
2280,2324
2290,2368
2414,2583
2402,2544
2380,2503
2379,2491
2379,2491
2379,2491
2380,2490
2380,2490
2380,2491
2379,2490
2379,2491
2379,2491
2379,2490
2380,2491
2380,2490
2379,2491
2380,2490
2380,2490
2379,2491
2380,2491
2379,2490
2380,2491
2378,2491
2380,2491
2379,2491
2379,2491
2379,2491
2378,2491
2380,2491
2379,2491
2381,2491
2379,2490
2379,2491
2379,2491
2379,2491
2379,2490
2380,2491
2379,2490
2379,2491
2379,2491
2379,2490
2379,2490
2379,2490
2379,2490
2380,2490
2379,2490
2380,2491
2379,2490
2380,2490
2379,2490
2379,2491
2379,2490
2379,2491
2380,2491
2380,2489
2379,2490
2377,2490
2379,2490
2379,2490
2379,2490
2380,2491
2380,2490
2379,2490
2378,2490
2378,2490
2378,2490
2379,2489
2380,2490
2378,2490
2379,2490
2379,2490
2379,2491
2380,2490
2379,2489
2378,2491
2379,2490
2379,2489
2378,2490
2380,2489
2379,2490
2378,2489
2378,2490
2377,2489
2378,2489
2385,2489
2408,2495
2411,2498
2410,2499
2410,2499
2406,2499
2383,2494
2378,2490
2379,2489
2379,2489
2378,2489
2378,2489
2377,2489
2379,2489
2378,2488
2378,2489
2378,2489
2377,2488
2379,2489
2377,2488
2378,2489
2378,2489
2379,2490
2377,2489
2377,2489
2378,2489
2378,2489
2379,2488
2379,2489
2377,2489
2377,2490
2378,2489
2378,2489
2378,2489
2379,2488
2378,2489
2378,2489
2377,2489
2378,2488
2378,2489
2378,2489
2378,2489
2377,2489
2378,2488
2377,2489
2378,2488
2378,2488
2378,2489
2378,2488
2377,2489
2377,2489
2378,2489
2378,2488
2378,2489
2378,2489
2378,2489
2377,2489
2377,2489
2377,2488
2378,2489
2378,2488
2378,2488
2377,2489
2378,2488
2377,2488
2377,2489
2377,2489
2377,2488
2377,2488
2377,2488
2377,2488
2378,2488
2378,2489
2377,2488
2377,2488
2378,2488
2377,2488
2377,2488
2378,2488
2378,2488
2378,2488
2376,2488
2377,2488
2377,2489
2377,2488
2377,2488
2378,2488
2377,2488
2377,2488
2377,2488
2377,2487
2377,2488
2377,2488
2393,2490
2409,2496
2408,2496
2408,2497
2410,2496
2409,2497
2407,2498
