0,0
0,0
0,0
2282,2321
2283,2321
2282,2321
2283,2320
2283,2321
2282,2321
2282,2320
2282,2321
2282,2321
2282,2321
2283,2321
2283,2321
2282,2321
2282,2321
2282,2321
2283,2321
2285,2325
2276,2311
2291,2327
2280,2322
2279,2323
2285,2322
2280,2322
2282,2321
2284,2321
2281,2319
2283,2320
2280,2318
2286,2327
2273,2312
2288,2319
2283,2317
2280,2319
2284,2321
2282,2321
2281,2321
2283,2321
2283,2321
2282,2320
2291,2364
2417,2580
2403,2540
2382,2498
2381,2487
2382,2487
2381,2488
2380,2487
2381,2488
2382,2487
2381,2488
2381,2487
2382,2487
2381,2487
2380,2488
2381,2488
2382,2487
2381,2488
2381,2488
2381,2487
2382,2489
2381,2487
2381,2488
2381,2487
2381,2487
2381,2487
2380,2487
2382,2487
2381,2488
2381,2487
2381,2487
2380,2488
2381,2488
2381,2487
2381,2486
2381,2487
2382,2488
2381,2488
2381,2487
2381,2487
2382,2487
2380,2486
2380,2487
2381,2487
2380,2487
2380,2486
2381,2488
2381,2487
2381,2488
2380,2487
2381,2487
2381,2486
2381,2487
2381,2487
2381,2488
2381,2487
2381,2487
2381,2487
2381,2487
2381,2486
2380,2487
2380,2487
2381,2487
2381,2487
2380,2487
2381,2487
2380,2486
2380,2486
2380,2487
2381,2486
2381,2486
2381,2487
2381,2486
2380,2486
2380,2486
2380,2487
2380,2486
2380,2486
2381,2487
2380,2486
2381,2485
2380,2486
2380,2485
2381,2486
2380,2486
2386,2486
2403,2490
2406,2494
2406,2494
2407,2495
2403,2493
2384,2490
2381,2487
2379,2486
2381,2485
2380,2486
2380,2486
2380,2485
2380,2487
2380,2485
2380,2485
2381,2486
2380,2486
2380,2485
2381,2486
2380,2486
2381,2486
2380,2486
2380,2486
2380,2486
2380,2486
2379,2486
2381,2485
2380,2486
2380,2486
2380,2485
2380,2486
2379,2486
2380,2486
2380,2486
2380,2486
2379,2485
2379,2485
2379,2485
2380,2485
2380,2485
2380,2485
2379,2485
2380,2485
2380,2485
2380,2486
2379,2485
2380,2485
2379,2485
2380,2485
2379,2486
2380,2485
2379,2485
2379,2486
2379,2485
2379,2486
2379,2485
2380,2485
2379,2485
2380,2486
2380,2486
2379,2484
2379,2484
2380,2485
2379,2485
2380,2485
2379,2485
2378,2486
2379,2484
2379,2485
2380,2485
2379,2484
2380,2485
2379,2485
2379,2485
2379,2486
2380,2485
2379,2485
2379,2484
2379,2485
2379,2486
2379,2484
2379,2484
2380,2485
2379,2485
2380,2484
2378,2484
2379,2485
2379,2485
2379,2484
2378,2485
2379,2485
2379,2484
2393,2486
2405,2491
2405,2492
2406,2493
2406,2493
2405,2493
2404,2493
