0,0
0,0
0,0
2281,2325
2281,2325
2281,2325
2281,2325
2282,2325
2282,2324
2282,2325
2281,2325
2281,2325
2281,2325
2281,2325
2281,2325
2281,2325
2281,2325
2282,2325
2282,2325
2284,2329
2274,2315
2291,2331
2279,2326
2278,2327
2285,2327
2280,2326
2280,2325
2283,2326
2280,2323
2282,2325
2280,2321
2285,2332
2272,2316
2286,2324
2281,2321
2279,2323
2282,2324
2282,2325
2280,2325
2281,2325
2281,2325
2281,2325
2290,2368
2413,2583
2403,2545
2382,2504
2379,2491
2380,2492
2379,2492
2379,2491
2380,2491
2380,2491
2380,2491
2381,2491
2380,2491
2380,2490
2380,2491
2381,2491
2381,2492
2381,2491
2380,2491
2379,2491
2380,2491
2380,2491
2380,2491
2380,2491
2380,2491
2379,2492
2379,2492
2380,2492
2380,2492
2380,2492
2381,2492
2380,2491
2380,2491
2381,2492
2380,2492
2380,2492
2380,2491
2380,2491
2380,2492
2379,2491
2379,2491
2380,2491
2380,2491
2380,2490
2380,2491
2379,2491
2380,2491
2380,2491
2380,2491
2380,2490
2380,2491
2380,2491
2379,2490
2379,2491
2380,2490
2381,2491
2380,2490
2379,2491
2378,2491
2380,2491
2380,2490
2379,2490
2381,2490
2380,2491
2379,2490
2379,2490
2380,2491
2380,2490
2380,2491
2380,2490
2380,2490
2379,2491
2379,2492
2380,2491
2380,2491
2380,2491
2380,2490
2379,2491
2379,2490
2380,2490
2379,2491
2380,2490
2378,2490
2378,2490
2379,2490
2386,2490
2413,2497
2416,2500
2416,2501
2416,2502
2411,2500
2384,2495
2379,2491
2378,2489
2379,2490
2379,2490
2378,2490
2379,2490
2379,2490
2378,2490
2379,2490
2379,2490
2378,2490
2379,2490
2379,2489
2379,2490
2378,2490
2379,2489
2379,2490
2378,2490
2379,2491
2379,2490
2378,2489
2378,2490
2379,2490
2379,2489
2379,2490
2379,2490
2378,2490
2379,2490
2379,2490
2379,2490
2379,2489
2378,2490
2378,2489
2379,2490
2379,2489
2379,2490
2378,2490
2378,2490
2378,2490
2379,2490
2378,2490
2379,2489
2379,2489
2378,2490
2378,2489
2378,2490
2379,2489
2378,2489
2379,2489
2378,2489
2379,2489
2379,2489
2378,2489
2378,2489
2378,2489
2378,2489
2378,2489
2378,2488
2378,2489
2378,2490
2379,2489
2379,2489
2378,2489
2378,2489
2378,2489
2378,2488
2378,2489
2378,2489
2378,2488
2378,2488
2377,2488
2378,2489
2378,2489
2378,2488
2378,2489
2378,2489
2377,2489
2378,2489
2378,2489
2378,2488
2377,2488
2378,2489
2378,2489
2377,2488
2378,2488
2378,2489
2397,2491
2412,2498
2413,2499
2414,2499
2414,2499
2414,2498
2413,2499
