0,0
0,0
0,0
2283,2324
2284,2323
2284,2324
2284,2324
2284,2324
2283,2324
2283,2324
2283,2324
2283,2324
2283,2324
2283,2324
2283,2324
2283,2324
2283,2323
2283,2324
2283,2323
2286,2328
2277,2314
2292,2330
2281,2325
2280,2326
2286,2326
2282,2325
2282,2323
2285,2324
2282,2322
2284,2323
2282,2321
2286,2331
2273,2315
2288,2322
2284,2320
2281,2322
2285,2323
2283,2325
2282,2324
2284,2324
2284,2325
2283,2323
2293,2367
2416,2582
2404,2545
2383,2502
2382,2490
2381,2490
2383,2490
2382,2490
2381,2491
2382,2490
2382,2489
2382,2489
2382,2490
2383,2489
2382,2491
2382,2490
2382,2490
2383,2491
2382,2490
2383,2490
2383,2491
2382,2490
2382,2491
2381,2489
2381,2489
2382,2490
2383,2490
2382,2490
2382,2490
2382,2490
2383,2491
2383,2490
2382,2490
2382,2490
2383,2489
2383,2490
2382,2490
2383,2490
2383,2490
2382,2491
2382,2490
2382,2490
2382,2489
2381,2490
2382,2489
2381,2490
2382,2490
2383,2490
2382,2489
2382,2490
2382,2490
2382,2489
2382,2490
2382,2490
2381,2490
2382,2489
2382,2489
2382,2490
2382,2490
2382,2489
2381,2489
2381,2489
2381,2490
2381,2489
2381,2490
2381,2490
2381,2489
2381,2489
2382,2489
2382,2489
2382,2489
2381,2489
2381,2490
2382,2489
2382,2489
2383,2489
2381,2489
2381,2489
2381,2488
2382,2489
2381,2489
2381,2490
2382,2489
2382,2489
2381,2488
2389,2490
2413,2494
2418,2499
2417,2498
2419,2500
2413,2499
2388,2493
2381,2489
2382,2489
2381,2488
2381,2489
2381,2489
2381,2489
2380,2489
2380,2489
2381,2488
2382,2489
2380,2489
2380,2489
2380,2489
2381,2488
2380,2488
2381,2489
2382,2489
2381,2489
2380,2488
2381,2488
2380,2489
2381,2489
2381,2489
2381,2488
2381,2488
2380,2489
2381,2489
2380,2488
2382,2488
2381,2488
2381,2488
2379,2488
2380,2488
2381,2488
2381,2488
2380,2488
2381,2488
2381,2488
2381,2488
2380,2488
2381,2488
2380,2488
2380,2488
2380,2489
2381,2488
2381,2489
2380,2488
2380,2488
2380,2487
2381,2488
2380,2488
2380,2487
2380,2488
2379,2488
2380,2487
2380,2487
2380,2488
2380,2487
2380,2488
2379,2488
2380,2488
2381,2488
2381,2488
2381,2488
2381,2488
2381,2487
2380,2487
2381,2487
2380,2488
2381,2487
2380,2487
2380,2487
2379,2488
2380,2488
2380,2487
2380,2488
2380,2487
2380,2488
2380,2487
2380,2488
2380,2487
2379,2487
2379,2487
2379,2487
2379,2487
2381,2486
2399,2489
2416,2496
2416,2498
2417,2498
2417,2497
2416,2497
2414,2498
